group,names,scores,logfoldchanges,pvals,pvals_adj
13,PPP1R16B,11.269977,1.6963272,1.846196783501085e-29,6.479479365803898e-27
13,ERN1,11.151313,2.1387305,7.055771967143704e-29,2.3482339014099122e-26
13,APMAP,11.148304,2.5627737,7.298456418723904e-29,2.408241098301325e-26
13,IL7R,11.09923,2.7141302,1.2652999070250362e-28,4.104888084925088e-26
13,CCND2,11.049677,1.6820215,2.200041771719876e-28,6.96186988844406e-26
13,CCSER2,10.926346,1.501093,8.625258916564131e-28,2.6014589510380848e-25
13,ITGA5,10.807766,3.1282804,3.162780194905283e-27,9.180623474023561e-25
13,CDK17,10.686852,1.317475,1.172835114921204e-26,3.353960921973926e-24
13,TGFB1,10.668686,1.3431922,1.4262981987938396e-26,4.048799136958454e-24
13,ARAP2,10.59911,1.4668676,3.008293166255657e-26,8.355263739314093e-24
13,LYST,10.434536,1.4182019,1.7245390521127293e-25,4.49848342201784e-23
13,RALGDS,10.41014,2.382436,2.228941960110163e-25,5.775203577987447e-23
13,CD96,10.338216,1.8108858,4.7326545390058075e-25,1.209992457833498e-22
13,DNAJB1,10.228383,1.5568719,1.4796940609610838e-24,3.7094200595755587e-22
13,OPTN,10.203241,1.7575958,1.9176373467728453e-24,4.745660731379004e-22
13,CASP8,10.112827,1.4559821,4.846526762653307e-24,1.1621429329130036e-21
13,GZMA,10.056554,4.925644,8.595493953692617e-24,1.987051733989564e-21
13,RNF213,9.94305,1.0294361,2.704171557861346e-23,6.105102173262873e-21
13,CD2,9.901598,1.6987971,4.0967776134069666e-23,9.037725516753678e-21
13,ANXA1,9.862507,2.4240384,6.051908765174139e-23,1.319999942306852e-20
13,AKNA,9.794914,1.675838,1.1839787543666364e-22,2.553557753691529e-20
13,KLRD1,9.775256,4.870956,1.4379267594465242e-22,3.050142883252336e-20
13,CD8A,9.767663,3.7150872,1.5498525270173333e-22,3.2695959922421404e-20
13,IL18R1,9.708662,2.848681,2.769486336022893e-22,5.717582325588225e-20
13,WHRN,9.682522,2.0892627,3.5777938769223966e-22,7.34703778789713e-20
13,HSPA1A,9.637371,1.8561931,5.559348442106311e-22,1.1236869421777815e-19
13,MYO1F,9.563366,2.5904877,1.1398753246853688e-21,2.252234848555354e-19
13,HSPA1B,9.563043,1.5499177,1.1434441027737902e-21,2.252234848555354e-19
13,NCALD,9.539364,3.541648,1.4371157099991996e-21,2.802085308092379e-19
13,SLFN5,9.503592,1.5980306,2.0277343258802653e-21,3.8946622579568913e-19
13,STK39,9.500372,1.5930057,2.0914291704692482e-21,3.977424362321961e-19
13,RNF125,9.494564,1.7895991,2.2113455641114813e-21,4.18486308078862e-19
13,NOCT,9.450791,1.7336512,3.3627912189410446e-21,6.302131931963008e-19
13,IL2RB,9.432877,3.3160732,3.989917840388961e-21,7.441293147152474e-19
13,RNF19A,9.429334,1.4960924,4.127026030879526e-21,7.659998410968028e-19
13,C1orf21,9.411349,4.3497634,4.898088379560047e-21,9.047636362741395e-19
13,HCST,9.4091835,1.5719707,5.000048487356528e-21,9.191993900137435e-19
13,BRD1,9.381792,1.390748,6.486069402168172e-21,1.1811377138684173e-18
13,MOB4,9.34903,1.3045595,8.845576656789222e-21,1.5957585626729192e-18
13,CNOT6L,9.342547,1.2455993,9.404403628310496e-21,1.680862992937755e-18
13,SIK3,9.274715,0.97677124,1.7809423482096936e-20,3.1252300134083375e-18
13,TRGC2,9.245848,4.1956716,2.333843014546809e-20,4.040374144376418e-18
13,PTGDR,9.237832,6.120009,2.5154137068473174e-20,4.335270605649443e-18
13,HSPA5,9.233881,0.8787391,2.6099958989770576e-20,4.4782889633737015e-18
13,CFLAR,9.089499,1.1394109,9.949620540858562e-20,1.677358299565003e-17
13,HSPA8,9.0626,0.86367387,1.2737748552870212e-19,2.1380587853569887e-17
13,DNAJB6,9.061349,0.88718045,1.2884763937664292e-19,2.1533731453570026e-17
13,CD7,9.051561,1.9689103,1.4093785903015725e-19,2.3352132985915238e-17
13,NEAT1,9.043167,1.1814275,1.521968402090001e-19,2.500302643876025e-17
13,PITPNC1,9.041818,1.498711,1.5408846308066627e-19,2.5206522058017805e-17
13,CPD,9.01908,1.7853822,1.896752397550724e-19,3.0897056143393775e-17
14,UBE2J1,16.93441,3.518704,2.508622994148773e-64,2.4211974828026884e-60
14,CCDC88A,16.848076,4.815093,1.083857026703382e-63,8.368676874582154e-60
14,RGS13,16.788462,6.608329,2.9642496959021574e-63,1.907297062666645e-59
14,ENSG00000225885,16.755363,7.053341,5.174431065888918e-63,2.8537726532815365e-59
14,PRPSAP2,16.674957,4.8948746,1.9935705235042286e-62,9.62047295380053e-59
14,IRAG2,16.41528,3.846731,1.486971227652337e-60,5.218728292249648e-57
14,CD38,16.199823,4.4102106,5.057215762527655e-59,1.6269905977345221e-55
14,MEF2B,15.896731,5.856699,6.675859176259555e-57,1.6108013709917275e-53
14,CCDC144BP,15.687428,5.7019944,1.8437381941348598e-55,3.746281932777389e-52
14,ZNF608,15.642592,4.4991016,3.732207905525186e-55,7.204280920035268e-52
14,RAPGEF5,15.424053,5.8633685,1.12797288239067e-53,1.8933270042423567e-50
14,BASP1,15.24848,2.7129242,1.685118746110635e-52,2.3234176540123993e-49
14,SPATS2,15.239198,3.5837517,1.942408041641361e-52,2.5858139605381508e-49
14,MYBL1,15.032755,4.952396,4.479811060304604e-51,4.804099605392209e-48
14,OTULIN,15.006961,2.9706485,6.610818790013602e-51,6.897764059655813e-48
14,RFTN1,15.003159,2.5720875,7.000737410961895e-51,7.11238074967355e-48
14,ARPC2,14.926015,1.7469579,2.232119494752581e-50,2.20956936447226e-47
14,LMO2,14.888425,5.746869,3.918960310423859e-50,3.782384543605588e-47
14,AFF2,14.874457,5.51609,4.828870290415262e-50,4.546911376384672e-47
14,SYNE2,14.821985,3.0454364,1.0561590196149688e-49,9.482343049129184e-47
14,POU2AF1,14.6835985,2.7759902,8.211461853795847e-49,7.204811280173692e-46
14,PDGFD,14.673314,5.7724023,9.556189481092805e-49,8.19836113571264e-46
14,BCAR3,14.67038,3.8560112,9.978547740474146e-49,8.374604653668366e-46
14,SPRED2,14.623387,3.9644332,1.992365744176161e-48,1.6365377004184015e-45
14,PARP1,14.618806,2.2985537,2.1310438814412602e-48,1.7139808351441937e-45
14,MYO1E,14.605497,3.358959,2.5908446688519283e-48,2.0412683527693376e-45
14,DCAF12,14.478892,4.5253906,1.6473103641250678e-47,1.1777048873594884e-44
14,GSTP1,14.468562,2.7288265,1.9143136317793826e-47,1.3437089466995426e-44
14,NUGGC,14.331897,6.023081,1.3829095845987923e-46,9.048916512376437e-44
14,LCP1,14.3085575,1.9340247,1.9348375511605445e-46,1.244938975001733e-43
14,DMD,14.303273,4.430025,2.0875475991000756e-46,1.3211780755878281e-43
14,JCHAIN,14.277899,5.074322,3.005282830048503e-46,1.8128429521383205e-43
14,BCL7A,14.200411,3.4373925,9.10763672644203e-46,5.247901842701806e-43
14,CLIC4,14.162985,2.4933438,1.5525652968842784e-45,8.562619407359207e-43
14,CCDC144A,14.139886,4.900179,2.156346423506948e-45,1.1725057750128062e-42
14,CPNE3,14.132385,3.2356246,2.398790571515297e-45,1.2685987507386242e-42
14,EPS15,14.110768,2.0845797,3.260080373756492e-45,1.700792742016799e-42
14,NLK,14.096231,3.1612792,4.005969440626148e-45,2.062059416330841e-42
14,KLHL6,14.062353,2.5933301,6.469825434396618e-45,3.161697224307795e-42
14,MBD2,13.961392,1.9480693,2.681427169575618e-44,1.2472190037185097e-41
14,CPNE5,13.900119,3.3842592,6.323664549518391e-44,2.872134042337729e-41
14,LRRK1,13.896241,3.0880625,6.675627444085849e-44,2.996735733795097e-41
14,CD79B,13.856075,2.6536903,1.1689317067207156e-43,5.050922018819487e-41
14,SEL1L3,13.855552,2.2606866,1.1774930883638653e-43,5.050922018819487e-41
14,SWAP70,13.844593,2.3019195,1.3715552803340127e-43,5.818710236546692e-41
14,GMDS,13.834667,3.4552982,1.5746286172432382e-43,6.607620912749179e-41
14,ACTB,13.804697,1.6376874,2.387756629126067e-43,9.912014239144189e-41
14,TOX,13.799202,3.339004,2.5768776845517685e-43,1.058329147763889e-40
14,SEC14L1,13.787316,2.7102432,3.0385663066285184e-43,1.234809377196848e-40
14,CTSH,13.783079,2.4972692,3.2222921867440275e-43,1.295831376681666e-40
14,GRHPR,13.7627945,2.9722323,4.267100814314923e-43,1.6809764697698153e-40
14,RABGAP1L,13.731791,1.9423218,6.549480658639599e-43,2.528492503074404e-40
14,TMED8,13.675591,3.1512723,1.420480547548759e-42,5.376379609673274e-40
14,GAPDH,13.646863,1.9958338,2.1075805912474342e-42,7.823582337086389e-40
14,ACTG1,13.562894,1.7968056,6.646173647772927e-42,2.4436398080563964e-39
14,MAST2,13.558627,3.631346,7.044243397655714e-42,2.5655666095273253e-39
14,SERF2,13.54162,1.4360979,8.880804764560068e-42,3.169890157203612e-39
14,ELL3,13.520811,4.4023547,1.1786847075228574e-41,4.099486650326796e-39
14,LHFPL2,13.519749,3.556795,1.1958386024692201e-41,4.122012954189885e-39
14,RAB30,13.448654,2.011654,3.1352855669819206e-41,1.0711578283088851e-38
14,MSI2,13.363711,2.3960757,9.852667679271998e-41,3.251043490820297e-38
14,ACTR3,13.346809,1.6260396,1.2363148824136755e-40,4.0108548193665847e-38
14,EHMT1,13.281164,1.9436653,2.9772958469799606e-40,9.269474473266803e-38
14,RASGRP3,13.249127,2.3890734,4.564810393655085e-40,1.4098325604595855e-37
14,HS2ST1,13.187359,2.4515738,1.0375682817029813e-39,3.1540441797972675e-37
14,LINC00877,13.099856,4.024774,3.298804284974137e-39,9.949502986383714e-37
14,FANCA,13.0904255,4.188154,3.735111403269126e-39,1.1092131602662144e-36
14,HMGN1,13.048942,1.7206931,6.443602272564244e-39,1.856430666676233e-36
14,SERPINA9,13.004075,6.5380993,1.1599322361595899e-38,3.3170625117908984e-36
14,HMCES,12.991321,2.299293,1.37041726115795e-38,3.890171234137046e-36
14,PRRG4,12.98415,5.483705,1.5050020250117376e-38,4.241029793985631e-36
14,PFN1,12.943161,1.6329483,2.568415007748791e-38,7.133541711449629e-36
14,RNF121,12.907995,3.5274992,4.0572862603735945e-38,1.1030675589294577e-35
14,FNBP1,12.906228,1.322977,4.1514191235535636e-38,1.1207670397476146e-35
14,BIK,12.869251,4.604507,6.70488815225803e-38,1.7608769524222687e-35
14,NEIL1,12.839056,3.3917289,9.90753227821467e-38,2.549934607551703e-35
14,EAF2,12.823262,2.0903764,1.2148007139017581e-37,3.1058673086682963e-35
14,HERPUD1,12.821047,1.7943352,1.2500205066375265e-37,3.154136711061984e-35
14,PPP1CA,12.811121,2.1784627,1.4206725000474015e-37,3.56145990498896e-35
14,IGF2BP3,12.808067,4.8253465,1.4776990089066131e-37,3.680519221796691e-35
14,MEF2C,12.773335,2.2602253,2.310374535512728e-37,5.717584571666948e-35
14,TACC1,12.757571,1.9067589,2.828830355036372e-37,6.912014220666719e-35
14,TPM4,12.756883,1.8844712,2.8539437877750867e-37,6.929519111373898e-35
14,RBBP4,12.7469425,1.7763678,3.2421319304615848e-37,7.822859081712497e-35
14,TCEA1,12.731238,1.6957463,3.96499339347981e-37,9.448921910412442e-35
14,BCL2L11,12.714682,1.9014014,4.901044951763689e-37,1.1607959595569877e-34
14,ATP5MG,12.713214,1.4403979,4.993889998796757e-37,1.1724834582576713e-34
14,EPS15-AS1,12.6792755,5.1788855,7.70401908692516e-37,1.7809662327534894e-34
14,MZB1,12.673003,3.548327,8.345677577236475e-37,1.9178168365880438e-34
14,RAB3GAP2,12.64173,2.4746082,1.242887712178463e-36,2.839226213985902e-34
14,KANK1,12.611115,3.0366771,1.8337917813606666e-36,4.140079854456718e-34
14,CLTC,12.513029,2.0298338,6.336132842478326e-36,1.4058203707857372e-33
14,HLA-DMA,12.50005,1.9590029,7.460489216260602e-36,1.6180879027132407e-33
14,MCTP2,12.486172,2.478025,8.882586758084596e-36,1.9157605831430945e-33
14,ANKRD13A,12.483192,1.8708115,9.221354172088112e-36,1.977775550931298e-33
14,MGLL,12.440661,4.542865,1.5719657379050627e-35,3.334467542723233e-33
14,RBM6,12.369582,1.6635706,3.81804511341943e-35,8.01083965481905e-33
14,ARPC4,12.368324,1.7790487,3.8782853206716133e-35,8.093247734586396e-33
14,LINC02576,12.366947,3.7199206,3.9453466667724064e-35,8.188927603086856e-33
14,FAM3C,12.339341,2.177708,5.560892537840362e-35,1.1419351984886437e-32
15,TNFAIP2,19.742313,8.59568,9.340132918532598e-87,3.605851714528695e-82
15,SLC8A1,19.518908,9.748154,7.584278921160915e-85,1.4639933601516913e-80
15,PLAUR,19.396719,7.1427197,8.225789113472572e-84,9.369508791165152e-80
15,MCTP1,19.388199,6.9149213,9.707826546303841e-84,9.369508791165152e-80
15,LYZ,19.355444,10.432638,1.8340446236709512e-83,1.416102534828815e-79
15,CST3,19.26511,7.512452,1.0544141144513639e-82,6.78445188375156e-79
15,IFI30,19.136992,4.8867655,1.2423917917090561e-81,6.851968215817118e-78
15,PTPRE,19.106525,4.624316,2.2282381355810884e-81,1.0752920182780438e-77
15,FGR,19.088783,5.6744566,3.129719494753161e-81,1.3425105646048949e-77
15,DOCK5,19.06528,7.5349436,4.90628790334485e-81,1.894121507965313e-77
15,ITGAX,18.987612,8.157869,2.1592624853068728e-80,7.57822613706883e-77
15,EPB41L3,18.933414,7.743018,6.0510399228613634e-80,1.946720393849882e-76
15,AIF1,18.905264,5.838529,1.0322240975658502e-79,3.065387962355939e-76
15,CEBPD,18.86623,7.503722,2.1617891563660543e-79,5.718381241726311e-76
15,TYROBP,18.864782,8.534343,2.2218235151503566e-79,5.718381241726311e-76
15,ANXA5,18.80304,4.0951443,7.130907012552512e-79,1.7205987257912642e-75
15,SRGAP1,18.764587,6.0599146,1.4713735736991355e-78,3.341402834484049e-75
15,FCER1G,18.758947,7.419534,1.6360714031940114e-78,3.42599479882326e-75
15,PLXDC2,18.75567,9.503465,1.7400901058692185e-78,3.42599479882326e-75
15,TYMP,18.75462,4.243693,1.7748509552003625e-78,3.42599479882326e-75
15,LST1,18.736862,5.8365073,2.478141966042199e-78,4.555768987667864e-75
15,HCK,18.717262,6.8354797,3.5808679389017964e-78,6.283772165874671e-75
15,EMILIN2,18.710342,4.3305697,4.077416904758151e-78,6.844032914134486e-75
15,PLEK,18.705526,4.5466285,4.463001680588001e-78,7.179110120032516e-75
15,CPVL,18.681263,7.910303,7.033542508069738e-78,1.0861477682661612e-74
15,FGL2,18.662989,6.505591,9.903450318230093e-78,1.470510011483042e-74
15,CTSZ,18.6609,3.584902,1.029812252961988e-77,1.4724789569574262e-74
15,FGD4,18.633009,6.1885977,1.734910048359049e-77,2.3920691902481945e-74
15,CSF2RA,18.619291,9.270981,2.2415896745899824e-77,2.9840969302489952e-74
15,IGSF6,18.54906,7.9412165,8.29905716120004e-77,1.0679780025509624e-73
15,FNIP2,18.532051,4.848401,1.1386347035525069e-76,1.4180042375918737e-73
15,GRN,18.477152,4.1560345,3.1539773791570635e-76,3.8050765843668e-73
15,SULF2,18.429722,5.828696,7.587341174525743e-76,8.876269496476995e-73
15,ADGRE2,18.42713,6.951597,7.959525044396469e-76,9.037806584234415e-73
15,ETS2,18.37592,4.6756954,2.0480844983746427e-75,2.2481493548611525e-72
15,ITGB2,18.374655,3.0597003,2.096393741257874e-75,2.2481493548611525e-72
15,JAML,18.365387,5.1499915,2.4866821745559095e-75,2.5946176224569037e-72
15,CLEC7A,18.312027,8.965369,6.635203112920475e-75,6.741017141510733e-72
15,PLSCR1,18.307775,4.3943243,7.174116236717863e-75,7.101639267557175e-72
15,NEAT1,18.303265,3.3418722,7.793642702834267e-75,7.423237678720305e-72
15,ALDH2,18.302639,5.257326,7.883560711483513e-75,7.423237678720305e-72
15,TET2,18.279701,3.4788373,1.2008215783513029e-74,1.1037837584245333e-71
15,BID,18.258074,4.2384963,1.7847716887180303e-74,1.6023929259220532e-71
15,PSTPIP2,18.161749,5.2921314,1.0366864507461491e-73,9.095981163069507e-71
15,GPX1,18.139406,3.048543,1.5570672711474432e-73,1.3358253126648488e-70
15,CHN2,18.11191,6.28729,2.5668545330903554e-73,2.1542605674888315e-70
15,SPI1,18.106012,3.7942264,2.8571320050764715e-73,2.3468603869783457e-70
15,CD86,18.101377,4.4496346,3.107919004592559e-73,2.4996733560687573e-70
15,GSTP1,18.07158,3.6110451,5.336168024158547e-73,4.2042469947074455e-70
15,LGALS2,18.036299,10.670031,1.010931200327017e-72,7.805601983964963e-70
15,STX11,17.982878,3.9578686,2.6535639698006377e-72,2.0086958944730083e-69
15,RAB31,17.933771,4.235458,6.426995595226328e-72,4.771549845178992e-69
15,RBM47,17.913713,4.8595037,9.217693728554117e-72,6.714307246878496e-69
15,MGAT1,17.87,4.130781,2.0199155744900067e-71,1.4178338303411126e-68
15,NCF2,17.84755,5.680233,3.019953356220192e-71,2.081934272682799e-68
15,CFP,17.84022,6.846719,3.443416211899192e-71,2.312101492309735e-68
15,LIMS1,17.839731,3.3982806,3.4736022005378603e-71,2.312101492309735e-68
15,SHTN1,17.73696,6.21845,2.1738279700884728e-70,1.4224203832751793e-67
15,IL1B,17.686861,9.62388,5.294308146383238e-70,3.406534338321188e-67
15,TBXAS1,17.679699,4.0415072,6.011697499502615e-70,3.744360314178305e-67
15,NAMPT,17.679684,2.6735253,6.013322786070945e-70,3.744360314178305e-67
15,S100A11,17.639065,4.0319643,1.234870163017637e-69,7.567205954517285e-67
15,CD302,17.620867,5.27285,1.703734930104065e-69,1.0277248548687115e-66
15,CSTA,17.600473,10.640687,2.4427014226211655e-69,1.4508143249494265e-66
15,MACROH2A1,17.58845,2.8880262,3.020321792454478e-69,1.7667051987802663e-66
15,PSAP,17.554537,3.5825489,5.491284375643417e-69,3.164127232926713e-66
15,KLF4,17.512167,3.9143534,1.1570559575066393e-68,6.569015043456077e-66
15,IL18,17.499866,6.5187154,1.4360490783631495e-68,8.034798654969239e-66
15,TNFRSF1B,17.485418,3.5799568,1.8505124123007545e-68,1.0062096082997597e-65
15,ANXA2,17.484335,3.8269532,1.885975090482682e-68,1.0112493658774226e-65
15,LRMDA,17.46428,6.5729833,2.6806957701426984e-68,1.4176841219469728e-65
15,CTSS,17.462526,2.811493,2.7642932375429763e-68,1.442139253088975e-65
15,DPYSL2,17.457497,4.1318164,3.0188874374592957e-68,1.5347439417580884e-65
15,CD163,17.45745,11.589279,3.0213060035645944e-68,1.5347439417580884e-65
15,TIMP1,17.44169,5.030543,3.981196580619927e-68,1.996078898589778e-65
15,FTH1,17.437607,2.4828057,4.276137443185523e-68,2.116468745277183e-65
15,SERPINA1,17.426632,9.360722,5.180857537284353e-68,2.531799823853161e-65
15,IFITM3,17.408907,5.2097564,7.061954832128637e-68,3.407922853114477e-65
15,IRAK3,17.399107,4.393286,8.379958097440424e-68,3.994032868022038e-65
15,FCGRT,17.358564,4.12829,1.6991770875310316e-67,7.999808614783293e-65
15,TLR2,17.357208,6.145062,1.739794843551386e-67,8.092351774716243e-65
15,VEGFA,17.346052,6.1063437,2.1127517726076298e-67,9.7101065396774e-65
15,METRNL,17.3247,3.7045822,3.0629466299089726e-67,1.391154324638421e-64
15,PPIF,17.302736,4.0711417,4.485692561563388e-67,2.0136586864153042e-64
15,GLUL,17.278168,3.9435704,6.869643279819993e-67,3.0483844650658694e-64
15,WARS1,17.264206,4.4280686,8.749864263223316e-67,3.8386052243863556e-64
15,EFHD2,17.23735,2.8683422,1.3927372513346824e-66,5.908573002750192e-64
15,PFKFB3,17.1798,3.4183915,3.76205034032477e-66,1.5786708199845442e-63
15,SAT1,17.176615,2.5886245,3.974377716699795e-66,1.6498368401173363e-63
15,CTSH,17.155338,3.043392,5.733559297994129e-66,2.3547850027485247e-63
15,HAVCR2,17.131866,4.264335,8.585573626970214e-66,3.488996373082232e-63
15,ENSG00000257764,17.127066,9.074121,9.324079439220137e-66,3.7496396961513814e-63
15,ZMIZ1,17.125053,3.7256818,9.652065504723674e-66,3.8415220708800223e-63
15,SRGN,17.112783,2.7359762,1.1916447239670371e-65,4.6943506340276974e-63
15,CCDC88A,17.06255,3.6942887,2.81977466340225e-65,1.0995981884374473e-62
15,AOAH,17.028044,3.7285762,5.0877536796689605e-65,1.964178185572999e-62
15,RIN3,16.988842,3.3439834,9.933029235733476e-65,3.7967774918289756e-62
15,MYO1F,16.985718,3.47773,1.0476390778492071e-64,3.965211199945734e-62
15,COTL1,16.971025,2.5058737,1.3456197092319285e-64,5.043591698505615e-62
15,FPR1,16.966955,8.893542,1.4421668520661407e-64,5.35348975873706e-62
16,LINC-PINT,13.485394,2.0195646,1.9064520658293322e-41,6.456183197667298e-39
16,SIPA1L1,13.390742,2.6576157,6.849316233707941e-41,2.2408873094790576e-38
16,LYN,12.9797125,2.8816335,1.594788560946303e-38,4.886381522531188e-36
16,DENND4A,12.468559,1.7931817,1.1081139480464912e-35,3.0999889187161476e-33
16,EBF1,12.417126,3.0987673,2.110080812896722e-35,5.818698561620775e-33
16,BACH2,12.351875,2.1834114,4.7589270391245737e-35,1.2847771837233796e-32
16,TRAF3,12.273251,2.5151176,1.2608841526188264e-34,3.3340886024659184e-32
16,PLEKHG1,11.910172,2.827782,1.0476012878389644e-32,2.57603154893701e-30
16,KMT2E,11.8346615,1.3711151,2.583846667607501e-32,6.1480340545722926e-30
16,SNX9,11.764087,2.0612624,5.97695145425759e-32,1.381713699659093e-29
16,RERE,11.532044,2.0919285,9.095768672506683e-31,2.053516054799959e-28
16,GNG7,11.528341,2.7022166,9.49551762493252e-31,2.131302054814796e-28
16,ARID1B,11.523147,1.8147722,1.0085916553517334e-30,2.2507334940178625e-28
16,PRDM2,11.520125,1.6915617,1.044587910007243e-30,2.3176644168815875e-28
16,MT-ND4,11.495569,1.047433,1.3886286881485646e-30,3.063394236266485e-28
16,AFF3,11.396901,2.54783,4.332672427301187e-30,9.397030995976946e-28
16,ENSG00000289474,11.369213,1.3802084,5.9521732864986426e-30,1.276608899436481e-27
16,MGAT5,11.366413,2.087894,6.146177994846438e-30,1.3109356224808928e-27
16,MT-CO1,11.361089,1.1757632,6.532513508910286e-30,1.3856825083790688e-27
16,ELOVL5,11.222004,1.4908743,3.179831647100431e-29,6.564736928767874e-27
16,MAP4K4,11.161985,1.8599772,6.257847590442959e-29,1.2326044085542902e-26
16,SMAD3,11.127407,2.634023,9.228083752225615e-29,1.7992899057496066e-26
16,TANK,11.114106,2.0829306,1.0711755802393409e-28,2.0574032065034823e-26
16,ARHGAP24,11.098669,2.820159,1.273260057448812e-28,2.4334394939539026e-26
16,BANK1,11.054198,2.60667,2.091971831164293e-28,3.9784563799964873e-26
16,PAFAH1B1,11.05173,1.6189588,2.1503089902534523e-28,4.069354356751215e-26
16,ZHX2,11.030084,1.728802,2.736089834246388e-28,5.152657762971515e-26
16,MT-CO3,10.909678,1.1427413,1.0362216335788388e-27,1.878139548635899e-25
16,ENSG00000289901,10.88689,1.3791927,1.3310755560976983e-27,2.356923521655197e-25
16,EIF2AK3,10.886485,2.2903798,1.3370104420102787e-27,2.356923521655197e-25
16,JAZF1,10.856697,2.60231,1.8533171920809217e-27,3.222935293580003e-25
16,GPBP1,10.804673,1.1091491,3.2711835038098796e-27,5.663108087358037e-25
16,CDC42SE2,10.80075,1.6347743,3.4140440056784386e-27,5.884043878715259e-25
16,CHST11,10.7057295,1.8960412,9.567411598959786e-27,1.598958840646933e-24
16,PHF20,10.684489,1.6644081,1.2030974259064611e-26,2.002016345885553e-24
16,MT-CO2,10.630015,1.0565064,2.1607674221276498e-26,3.580196871187126e-24
16,SSH2,10.563586,1.6284244,4.395426831419214e-26,7.220844606543412e-24
16,MICAL3,10.458249,2.2165363,1.3431409530433393e-25,2.178710068621477e-23
16,SIK3,10.441946,1.6156183,1.5950669323522206e-25,2.5657980829329095e-23
16,CYRIA,10.427429,2.8530207,1.8584768129556405e-25,2.977110200869936e-23
16,PRKCB,10.366877,1.6957872,3.508032058452884e-25,5.550454329861969e-23
16,PRKCE,10.35212,2.131654,4.0931649367089396e-25,6.449825532513687e-23
16,MT-ND3,10.343831,1.0667517,4.463300790381095e-25,7.004479281034656e-23
16,GNB1,10.321209,1.709433,5.650715524434926e-25,8.76110536290501e-23
16,MT-ATP6,10.319938,0.999395,5.726025933934457e-25,8.842358288218946e-23
16,BRAF,10.288491,1.4899274,7.9410621322582695e-25,1.2214049588763456e-22
16,ARIH1,10.257966,1.2916387,1.089774636242898e-24,1.662918561533333e-22
16,INPP5A,10.250671,2.4727507,1.1752436177190224e-24,1.7792727492415912e-22
16,RUBCNL,10.2494,2.474054,1.1908009636348605e-24,1.79578367195654e-22
16,MT-ND1,10.066268,1.0348684,7.787723768286603e-24,1.1189249411039788e-21
16,MT-ND5,9.971542,1.016586,2.030504446303821e-23,2.871415921392136e-21
16,ZSWIM6,9.9673605,1.4608678,2.1178166376964233e-23,2.9839572669674495e-21
16,ARHGAP15,9.942399,1.1937699,2.72191475917169e-23,3.752937185449366e-21
16,PDE7A,9.909074,1.3953907,3.801537861182551e-23,5.1859424264598426e-21
16,MT-ND4L,9.666752,1.1451095,4.1741570359017743e-22,5.389548713311836e-20
16,MT-CYB,9.664284,0.9712226,4.276018473612204e-22,5.502665639742425e-20
16,NCOA3,9.521679,1.555158,1.7040265030087803e-21,2.1221176508115155e-19
16,DENND3,9.354537,2.5471334,8.396636737257693e-21,1.0161772974249858e-18
16,FOXP1,9.221181,1.2369548,2.9384532587771853e-20,3.416925497239519e-18
16,UTRN,9.19983,1.2446471,3.5851605673371905e-20,4.1439733192401074e-18
16,CDK14,9.199001,2.2567675,3.612924477227949e-20,4.163598876652602e-18
16,SNX25,9.154052,2.1418927,5.483731994266875e-20,6.263460277238667e-18
16,PLCG2,9.0521965,1.1920342,1.4012033287153702e-19,1.572524875243767e-17
16,AUTS2,9.015039,2.5435283,1.9679878317500317e-19,2.2022069052910643e-17
16,ANKRD44,8.918619,1.243915,4.721359959052741e-19,5.163536050401987e-17
16,CAMK1D,8.868917,1.5682181,7.386050718535993e-19,7.876957846403331e-17
16,NFKB1,8.855229,1.3640356,8.3511572192673205e-19,8.857274055138301e-17
16,DYRK1A,8.839074,1.3559983,9.65153588451096e-19,1.0152784587395917e-16
16,CD83,8.80656,1.870936,1.2904605668121432e-18,1.3464735308743135e-16
16,REL,8.758589,1.0160766,1.9771054630467254e-18,2.0408591846626172e-16
16,TRAK1,8.740719,2.0025878,2.31631094291342e-18,2.371976134273621e-16
16,NUP98,8.644023,1.3027872,5.426782862242628e-18,5.441724134538672e-16
16,RALGPS2,8.573816,1.7066697,1.001107594401311e-17,9.88459329653632e-16
16,TNRC6B,8.554253,1.03658,1.1863488469274666e-17,1.1683720302163718e-15
16,UBE2H,8.510814,1.6912246,1.7271694011179084e-17,1.692362992374568e-15
16,MT-ND2,8.497402,0.8812743,1.9388013723190022e-17,1.890135499488571e-15
16,CREBBP,8.493184,1.3224475,2.0105172367055668e-17,1.9551140665051663e-15
16,HIVEP2,8.460854,1.4850833,2.6542772340392653e-17,2.5670424092955243e-15
16,WAC,8.3450165,1.1085277,7.12039525222814e-17,6.688320659550354e-15
16,PAX5,8.335106,2.0133855,7.742912517737372e-17,7.227107772886636e-15
16,RABGAP1L,8.261492,1.2900687,1.4386336536375788e-16,1.3255343874065004e-14
16,VPS37B,8.13753,1.4223129,4.0342189254484744e-16,3.6389031737351356e-14
16,FOXN3,8.108608,1.318459,5.120291594990819e-16,4.607785019026004e-14
16,SMAP2,8.102971,0.6991715,5.363304554478615e-16,4.804077392812097e-14
16,FNBP1,8.077162,1.4040049,6.629153359475837e-16,5.883335507952279e-14
16,TRIO,8.035989,2.0431209,9.282716577913637e-16,8.106611868634473e-14
